ID,output
TEST_0248,"사장님, 작은 갬미가 있어요...(2020.10.01일 21:48분 현재)ᄒᄒ 자리 넓고 쾌적하고 경치 쉬기 좋네요~ 뭐 그런 건가 사이트에 있으니.... 이불이 호텔식 세련되었지만 딱딱 건조한 이불이 아니라, 가정집 이불이네요. + 싫다는 거 아니에요;;; 다만 저런 이불이 냄새나기 쉽고 관리가 힘드실 텐데 - 세탁 잘하셨나 봐요!! 냄새 안 나고 좋습니다! + 샤워실 샴푸랑 바디워시 펌핑틱 (아앗.. 통만.. 내용물 가득..) 안 쓰시고 뜨거운 물 생각보다 잘 나와서 좋았습니다!! 5점!! 벌레를 많이 무서워해서 산책 캠핑&펜션을 즐겨 하진 않지만 가끔 할 때 없어지질 않으셨다면 하는 가게(?) 중 하나라 그 올려봐요ᄒ 벌레 잡아주세요... 연락드리세요... 연락처를 못 찾으니 아래 댓글 참고하시고 예약하세요."
TEST_0249,"방에서 해돋이도 볼 수 있었어요. 조식도 나오고, 온수와 난방도 따뜻해서 어머니가 즐기고 계시네요. 깔끔하게 관리되고 있어서 또 가고 싶은 곳입니다."
TEST_0250,아들을 데리고 다녀와야겠네요.
TEST_0251,시설이 좋고 가성비가 좋아요. 생각보다 잘 지내고 갑니다.
TEST_0252,"1년 전쯤 다녀왔는데, 냉장고도 고장 나서 물이 새서 한참을 닦고 고기, 야채, 쌈장, 케이크 등을 사왔는데, 그 더운 날에 냉장고 안 되는 사실을 모르고 한참 틀었네요... 미리 고지사항도 없으시고 4층을 이용했는데, 펜션 주인분이 사용하시는 2층 방에 냉장고를 쓰면 내려오시긴 하셨는데, 2층에서 4층 왔다 갔다 하며 쓰기 쉽지 않아요 ᄏᄏ... 암튼 요청드린 것도 자주 가져오시는지 결국 저희가 가져가고... 고기도 숯불로 주시는데 저희 포함 두 팀이 기다리는데, 주인 할머니 한 분께서 다 하신다 보니 한 시간 넘게 기다린 듯합니다... 그래도 사과 말씀 한번 없으시고, 냉장고에 대해서 말씀드려도 고장 수리 맡겼었는데 안 온다고 하는 게 저희가 감수해야 하는 건가요??"
TEST_0253,"시그니엘  (이준권, 혼자 전용룸) 오늘 소개할 곳은 부산 [해운대 한화리조트 트리플]입니다. 해운대 한화리조트는 메리어트에 위치한 리조트로 주위에 고층 아파트가 들어서면서 전 매우 매력적인 리조트였습니다. 일반적인 룸은 원룸 같은 이미지로 답답한 감이 있지만, 시그니엘은 거실, 침실, 화장실 2, 욕조 2, 사우나 시설이 있는 특이한 구조입니다. 객실 내부 욕조도 특이한데 사우나 시설은 어디까지 가본 숙박 시설에서는 듣도 보도 못한 게 메리어트 한강판에 있네요. 얼마 전 수도권에 올렸는데 문의가 너무 많이 와서 이렇게 리뷰를 남겨요.   ※ 주차장 내려가는 길에 맹소해 사고가 잇따르니 감망성이 많으니 조심하세요.   ※ 리조트 직원들 모두 영어를 못해서 대화가 잘 안 통해요.   ※ 주차장 입구는 넓은데 엘리베이터가 없어서 좀 불편합니다.   ※ 사진과 다른 객실 22m2 크기 객실입니다.   ※ 객실 내부는 2인 기준으로 트인 편입니다."
TEST_0254,사진과 다르네요. 거울이 하나 있어요. 청소 상태는 좋아요~ 깨끗 깨끗 수건도 많이 주시고~ 비싼 극성수기 요금 내고 추가 요금을 냈는데도 이불 하나 바닥까지 인상 쓰시고.. 친절함이란..
TEST_0255,간단히 적습니다. 저희 딸이 오늘 친구와 함께 호텔 예약을 하고 방문했다가 미성수라는 이유로 숙박 거부를 당했습니다. 인스타그램과 호텔 셀렉션의 대응이 많이 아쉬워서 글을 남깁니다.  1. 인스타에서 예약 시 미성수자 숙박 불가 공지가 잘 보이지 않는 곳에 있다는 점      - 다른 사람들도 이런 불이익을 받지 않으면서 예약 시 눈에 잘 보이는 곳에 공지가 되면 좋을 듯합니다. 예약 과정에서 보이도록 하면 좋겠습니다.  2. 프론트 여직원 대응      무조건 숙박도 안 되고 환불도 안 되니 인스타그램에 전화해보라고 하는 것보다는 외부에서 온 아이들이 잘 설명해주고 현장에서 해결책을 찾아주면 어떨까 합니다.  3. 이런 일들이 비효율적인 것처럼 블로그에도 많이 올라오고 있는데 말이죠. 좀 더 신경 써서 운영했으면 좋겠습니다.
TEST_0256,좋은 선택이었어요. 여기가 가격 대비 제일 좋은 것 같아요. 너무 깨끗하고 푹신해요. 직원분들도 일 잘하고 친절하세요. 근데 조식은 별 게 없네요.
TEST_0257,친절하고 숙소도 깨끗해요.
TEST_0258,"15시부터 다음날 12시까지 십몇 만원을 선 결제하고 저녁에 방문해서 키 달라고 하니까 방 청소 중이라고 너무 당연한 듯이 기라라 하시는데, 말투도 점잖으시지. 소비자가 외출을 하든 늦게 하든 끝 방은 그 기간 동안 최 소음인 겁니다. 그 방을 예약대가 늦게 왔다고 택실을 돌려놓고 업그레이드해서 방을 주시는데, 그 방 또한 여느 대실로 두 방 청소 마무리하고 준다는 얘기인데, 여긴 도대체 시스템이 뭐 이렇게 지저분합니까? 호텔 자체 마케팅을 그런 거니가 직원인지 알바인지 태도가 죄송하다고 말한 거면 너무도 당당하게 원래 입실 자체가 안 되고 지속적으로 뭔 소리를 하는 건지, 말 같은 소리를 해 드려주는 시스템이라도 하는데 어이가 없습니다. 별 한 개도 아깝습니다."
TEST_0259,"침구는 눅눅해서 몸이 간지럽고, 곰팡이 냄새에 머리가 아프고, 샤워 고지는 망가져서 엉망이다. 3박 예약했다가 1박 하고 딴 데로 옮겼다. 연인이랑 여행 가서 헤어지고 싶은 사람에게 적극 추천. 별 하나도 아까움."
TEST_0260,"행사가 되면서 일출을 못 봤는데, 이제서야 시간을 내서 다녀왔네요^^ 일출도 감상하고 맛있는 음식들도 해먹고 즐거운 시간 보냈어요~"
TEST_0261,"진짜 지금까지 다녀본 숙소 중 최악 중 최악입니다. 카운터에서부터 아저씨의 말투랑 행동에서도 불쾌함을 느꼈고, 문을 딱 열자마자 곰팡이 냄새인지 찌들고 찝찝한 냄새가 엄청 심하고, 룸에 쓰레기통도 없습니다. 헤어드라이기는 신분증 맡기고 빌려와야 하는데 근처에 머리 빗집도 없고 녹아서 무너져있고, 들어가자마자 탄내 납니다. 덥는 이불도 머리카락이 정리 안 되어 있어서 찝찝해서 냄새까지 맡아보기도 했습니다(나쁘지는 않았습니다만). 그리고 정확한 시설 찾기 힘듭니다. 절대 오지 마세요. 진짜 어떻게 아직 살아있나 싶네요."
TEST_0262,가성비 최고! 신축이라 그런지 정말 깔끔하고 컨디션이 좋습니다. 수압도 끝내줍니다. 주말인데도 가격이 매우 저렴했고 호텔 직원분들도 친절하고 전문성 있어 보였습니다. 외국인들도 많이 묵는 것 같았어요~ 안 좋은 점은 굳이 꼽자면 시티뷰였는데 도로 쪽 차 소음이 조금 컸어요ᅲ 창문은 트여 보였는데 어떻게 차가 다니는 소리가 잘 들리는지 의문입니다. 그리고 호텔 주변은 정말 아무것도 없습니다ᄒᄒ 대신 중앙역이랑 가깝습니다!
TEST_0263,프라이빗 현 공간에서 가족들과 좋은 시간을 보냈습니다. 감사합니다.
TEST_0264,"전망이 아주 좋고, 사장님도 아주 친절하세요. 감사합니다."
TEST_0265,가성비 최고. 시설은 망하기 전 같지만 위치와 전망은 최고임.
TEST_0266,아침부터 삼겹살 구이와 떡볶이를 먹을 수 있습니다.
TEST_0267,기대를 안고 2박을 묵었는데 체크인 시간이 15시라는 공지가 무색하게 그 시간까지도 방이 정리가 되지 않았다며 기다리다 16시 넘어서 체크인했습니다.ᅳᅳ 청소가 너무 형편없어서 2차로 당황..ᅲᅲ 화장실 수전의 전혀 청소되지 않아서 얼룩덜룩하게 얼룩에.. 기분이 좋지 않았어요 ᅲ 청소하시는 분이 바뀌신 것 같았어요. 방이 작은 편인데 방에 에어컨이 온도 설정을 해놓으면 너무 지속적으로(?) 새게 나와서 너무 춥고 너무 덥고를 반복하면 앤들하고 자는 내내 이불을 덮었다가 다시 꺼내려다가 잠도 제대로 자지 못했습니다. 가격이 저렴하지도 않았는데 다시는 방문하지 않을 거예요 ᅳᅳ
TEST_0268,결혼식 스테이크가 맛있어요~~
TEST_0269,전체적으로 무난하고 가성비 좋아요. 잘 쉬다 갑니다.
TEST_0270,여기가 안 좋은 추억이 되는 곳이다! 선크루즈 리조트에 오고 싶어서 방이 없어 이 펜션 방을 잡았다. 화장실에서 심한 냄새가 나서 잠을 잘 수 없어서. 하지만 그거 그리 아니었어요! 창문을 닫으려고 했는데 갑자기 창틀이 더러워져서 닫으려고 했는데 너무 무거워서 가운도 다졌어요ᅲ 아쉬웠지만 넘어졌을 때 다리를 다쳐서 다행이었다. 장애인이 될 수도 있었다ᅲ 나갈 때 사장님한테 말했는데 미안하다는 소리도 안 하고 따졌다고 말했는데 그냥 가세요 그러시던데. 나갔는데.. 카드 찍고 갔었는데 멀리에서 바다 보러 갔는데 그 일 정말 잊어버리고 싶어서... 하지만 사모님 따라서 전화한 건데 난리나서 왜 그냥 나가냐고??? 다시 돌아왔는데 와 소리도 안 들리고??? 다시 또 왔는데 와 소리도 안 들리고?? 아까 그 방인데 왜 안 오냐고?? 또 다른 사람이랑 안 좋은 추억 만들고 올까 봐 무섭다.
TEST_0271,"예전부터 SNS에서 뷰 맛집으로 많이 올라와서 꼭 가보고 싶던 곳이었는데, 생일 기념으로 왔어요! 문 열자마자 '와 대박' 소리가 절로나는 뷰ᅲᅲ!!! 광안대교가 한눈에 보이는 곳이라 힐링 제대로 하고 갑니다♡"
TEST_0272,"신축이라 기본적으로 깨끗했습니다. 근데 테이블 아래쪽에 보니 청소는 안 한 것 같은 이물질들이 있었습니다. 설마 하나? 앞쪽 방들을 다니면서 청소하는 걸 봤는데, 안 하는 건 아닌 것 같은데 좀 머쓱했구요. 높은 층이라 뷰가 좋았습니다. - 시장까지 걸어갈 수 있어 좋았습니다. - 가격도 비싸지 않았습니다. 적정선인 것 같습니다. 시장과 음식점이 보이니 그래도 중심가 같은 느낌이랄까~~ᄏᄏᄏ 시장에서 그 꽈배기거리라던가, 오징어순대 골목이라던가 그 초입에 옛날 빙수를 코앞에서 파는데 맛있습니다. 별로 많은 게 들어가진 않지만 너무 깔끔한 맛의 이불이 5천 원 팥빙수가 있습니다. 어르신들도 좋아하시더라고요. 정말 맛있었습니다. 설 대목을 이용해서 그런지 더 저렴하게 이용할 수 있었던 것 같아요."
TEST_0273,"호텔 자체는 나무랄 것 없습니다. 위치가 정말 좋고 시설도 깔끔합니다. 일단 주차비 15,000원입니다. 통일 신라 포트인츠 서울럭은 무료입니다. 물론 1급이지만 그런 면에서 보면 서울역도 마찬가지입니다. 적어도 4성급은 발렛파킹은 바라지는 않지만 주차비는 없었어요. 야놀자의 도보 전용이라 다를 게 없습니다. 호텔은 서비스를 받는 곳입니다. 사용자가 기분이 안 좋으면 재고해볼 필요가 있죠. 그리고, 기본 방은 침대가 작습니다. 1베드룸 방에 더블 베드라고 명시되어 있긴 합니다. 근데 포트인츠 서울럭, 국내 왜 수많은 호텔을 다녀도 1베드 기준은 킹사이즈가 대부분이었습니다. 185 이상 빌라 투어나옵니다. 조식과 응대는 무난합니다. 재방문의사는.."
TEST_0274,"기본 제공된 충전기가 엉망이네요. 같이 온 통로가 다른 방을 쓰고 있는데, 그 방도 충전기 사용이 불가하네요. 전화하니 프론트에서 신분증이나 몇만 원 보증금을 받고 빌려준다고 하는데, 왜 그래야 하는지 모르겠네요. 같은 돈 내고 충전기 요청한 객실을 쓸 수도 있겠지만... 어디까지나 고객 편의를 위해 제공하는 충전기이고 급하게 사용하는 고객들이 엉망으로 써서 그럴 겁니다만... 관리가 전혀 안 되네요. 객실 기본 충전기도 먼지가 덕지덕지해서 볼 수가 없어 제가 청소했네요. 커버 청소 전 사진은 혐오스러워서 못 올립니다. 근처에서 에어컨도 봤는데, 언제 청소했는지 필터에 먼지가 가득합니다. 세 군데 누렇고 커버 여러 1년에 한 번 1차 필터 교체한다고 해도 별 한 개 주기도 아깝네요."
TEST_0275,"카운터에 갔는데 겁나 느리다는 투로 말하고, 물건 잠시 빌려줄 수 있냐고 하니까 갑자기 빌려줘도 책임 못 진다고 하네요. 잠시 보고 있다고 하니까 왜 사냐고.."
TEST_0276,"해수욕장이 가까워 좋아요. 객실이 너무 깨끗하고 옥상 루프탑 인테리어가 끝내주게 좋아요. 여사장님도 친절하셔서 이것저것 물어봐도 짜증내지 않고 잘 응대해 주시네요. 경치, 바닷가 뷰도 좋고 친절해서 다음에 또 와보고 싶네요. 걸어서 해운대 해수욕장까지 갈 수 있어 넘 넘 좋아요."
TEST_0277,"광안리 놀러와서 오션뷰로 찾다가 후기가 좋아서 선택했어요! 조식도 간단한 게 맘에 들고, 아침, 점심, 저녁 그냥 다 맛있어요. 드론쇼도 주위에 안 뜨고 안에서 다 봤습니다. 창문 열어두면 파도 소리 꼭 다시 이용하고 싶어요."
TEST_0278,"개인적으로 굉장히 애정하는 호텔입니다. 번화가에서 뚝 떨어진 위치도 조용해서 좋고, 침구며 청결이며 친절하며 방 구조며 최고 넓고 쾌적합니다. 자주 이용하는 곳인데, 코로나가 끝나고 참 비싸졌네요. ᅲ.ᅮ 나만 알고 싶은 곳이었는데 좋다고 소문이 쫙 나 봅니다. 연휴 초여름, 페어에서 핸드폰을 분실한 사실을 호텔에서 체크인하면서 댓글과 문자 당황했는데, 안내 데스크 여자분이 (그때는 성함을 기억한다고 하셨는데...) 너무 침착하게 저를 객실로 안내해 주시고 안심시켜 주시며 계속 제 전화로 전화를 해 주셔서 결국엔 찾아주신 너무 고마운 기억이 있는 곳입니다. 그분 미안하신가 모르겠네요. 얼굴도 이쁘신데 목소리도 다 이쁜 작은 곰인형 중간이 안쓰럽습니다."
TEST_0279,연박인데 진짜 친절하게 계속 신경 써 주시고 침구 청소 요청도 늦게 했는데 타임이 맞아서 친절하게 잘해 주셔서 감사해요. 안락한 휴가였습니다
TEST_0280,"장은 없어서 주차 문제는 모르겠지만 저희에게는 가성비 짱인 숙소였어요. 룸 컨디션도 좋았고 직원들도 고급 숙소처럼 서비스 및 친절함을 느꼈습니다. 위치도 자갈치 시장에 있어 자갈치 시장은 물론 맞은편 남포동, 차로 가깝게 이동하는 영도와 송도 쪽, 기차 타고 부산으로 오는 사람들은 더욱 가까워 질 듯 싶네요! 잘 묵고 갑니다! 다음에 또 부산 오면 올게요!"
TEST_0281,"호텔 구조 때문에 넘어져 모든 블라인드 한 줄이 파손됐습니다. 부분 교체가 안 된다며 새 블라인드 구입 비용을 청구하고 전체 비용은 못 주겠다고 하니, 블라인드 한 줄 때문에 객실을 못 바꿨다며 유상으로 교체하겠다고 협박하는 곳입니다. 가본 호텔 중 가장 최악의 경험이었습니다. 위치도 술집 구석진 곳이고 침구류에 먼지가 많아 계속 곳물과 재채기가 나옵니다. 아무리 싸다고 해도 고객에게 이렇게 대하는 곳은 처음입니다."
